folder,filename,tifinagh_char,french_meaning,image_path
14,f14.png,ⵇ,q,tifinaghdataset\14\f14.png
14,g14.png,ⵇ,q,tifinaghdataset\14\g14.png
14,gh14.png,ⵇ,q,tifinaghdataset\14\gh14.png
14,h14.png,ⵇ,q,tifinaghdataset\14\h14.png
14,hh14.png,ⵇ,q,tifinaghdataset\14\hh14.png
14,i14.png,ⵇ,q,tifinaghdataset\14\i14.png
14,j14.png,ⵇ,q,tifinaghdataset\14\j14.png
14,k14.png,ⵇ,q,tifinaghdataset\14\k14.png
14,kh14.png,ⵇ,q,tifinaghdataset\14\kh14.png
14,l14.png,ⵇ,q,tifinaghdataset\14\l14.png
14,m14.png,ⵇ,q,tifinaghdataset\14\m14.png
14,n14.png,ⵇ,q,tifinaghdataset\14\n14.png
14,q14.png,ⵇ,q,tifinaghdataset\14\q14.png
14,r14.png,ⵇ,q,tifinaghdataset\14\r14.png
14,s14.png,ⵇ,q,tifinaghdataset\14\s14.png
14,ss14.png,ⵇ,q,tifinaghdataset\14\ss14.png
14,t14.png,ⵇ,q,tifinaghdataset\14\t14.png
14,tt14.png,ⵇ,q,tifinaghdataset\14\tt14.png
14,u14.png,ⵇ,q,tifinaghdataset\14\u14.png
14,w14.png,ⵇ,q,tifinaghdataset\14\w14.png
14,ww14.png,ⵇ,q,tifinaghdataset\14\ww14.png
14,y14.png,ⵇ,q,tifinaghdataset\14\y14.png
14,z14.png,ⵇ,q,tifinaghdataset\14\z14.png
14,zz14.png,ⵇ,q,tifinaghdataset\14\zz14.png
15,a15.png,ⵔ,r,tifinaghdataset\15\a15.png
15,aa15.png,ⵔ,r,tifinaghdataset\15\aa15.png
15,b15.png,ⵔ,r,tifinaghdataset\15\b15.png
15,ch15.png,ⵔ,r,tifinaghdataset\15\ch15.png
15,d15.png,ⵔ,r,tifinaghdataset\15\d15.png
15,dd15.png,ⵔ,r,tifinaghdataset\15\dd15.png
15,e15.png,ⵔ,r,tifinaghdataset\15\e15.png
15,f15.png,ⵔ,r,tifinaghdataset\15\f15.png
15,g15.png,ⵔ,r,tifinaghdataset\15\g15.png
15,gh15.png,ⵔ,r,tifinaghdataset\15\gh15.png
15,h15.png,ⵔ,r,tifinaghdataset\15\h15.png
15,hh15.png,ⵔ,r,tifinaghdataset\15\hh15.png
15,i15.png,ⵔ,r,tifinaghdataset\15\i15.png
15,j15.png,ⵔ,r,tifinaghdataset\15\j15.png
15,k15.png,ⵔ,r,tifinaghdataset\15\k15.png
15,kh15.png,ⵔ,r,tifinaghdataset\15\kh15.png
15,l15.png,ⵔ,r,tifinaghdataset\15\l15.png
15,m15.png,ⵔ,r,tifinaghdataset\15\m15.png
15,n15.png,ⵔ,r,tifinaghdataset\15\n15.png
15,q15.png,ⵔ,r,tifinaghdataset\15\q15.png
15,r15.png,ⵔ,r,tifinaghdataset\15\r15.png
15,s15.png,ⵔ,r,tifinaghdataset\15\s15.png
15,ss15.png,ⵔ,r,tifinaghdataset\15\ss15.png
15,t15.png,ⵔ,r,tifinaghdataset\15\t15.png
15,tt15.png,ⵔ,r,tifinaghdataset\15\tt15.png
15,u15.png,ⵔ,r,tifinaghdataset\15\u15.png
15,w15.png,ⵔ,r,tifinaghdataset\15\w15.png
15,ww15.png,ⵔ,r,tifinaghdataset\15\ww15.png
15,y15.png,ⵔ,r,tifinaghdataset\15\y15.png
15,z15.png,ⵔ,r,tifinaghdataset\15\z15.png
15,zz15.png,ⵔ,r,tifinaghdataset\15\zz15.png
16,a16.png,ⵙ,s,tifinaghdataset\16\a16.png
16,aa16.png,ⵙ,s,tifinaghdataset\16\aa16.png
16,b16.png,ⵙ,s,tifinaghdataset\16\b16.png
16,ch16.png,ⵙ,s,tifinaghdataset\16\ch16.png
16,d16.png,ⵙ,s,tifinaghdataset\16\d16.png
16,dd16.png,ⵙ,s,tifinaghdataset\16\dd16.png
16,e16.png,ⵙ,s,tifinaghdataset\16\e16.png
16,f16.png,ⵙ,s,tifinaghdataset\16\f16.png
16,g16.png,ⵙ,s,tifinaghdataset\16\g16.png
16,gh16.png,ⵙ,s,tifinaghdataset\16\gh16.png
16,h16.png,ⵙ,s,tifinaghdataset\16\h16.png
16,hh16.png,ⵙ,s,tifinaghdataset\16\hh16.png
16,i16.png,ⵙ,s,tifinaghdataset\16\i16.png
16,j16.png,ⵙ,s,tifinaghdataset\16\j16.png
16,k16.png,ⵙ,s,tifinaghdataset\16\k16.png
16,kh16.png,ⵙ,s,tifinaghdataset\16\kh16.png
16,l16.png,ⵙ,s,tifinaghdataset\16\l16.png
16,m16.png,ⵙ,s,tifinaghdataset\16\m16.png
16,n16.png,ⵙ,s,tifinaghdataset\16\n16.png
16,q16.png,ⵙ,s,tifinaghdataset\16\q16.png
16,r16.png,ⵙ,s,tifinaghdataset\16\r16.png
16,s16.png,ⵙ,s,tifinaghdataset\16\s16.png
16,ss16.png,ⵙ,s,tifinaghdataset\16\ss16.png
16,t16.png,ⵙ,s,tifinaghdataset\16\t16.png
16,tt16.png,ⵙ,s,tifinaghdataset\16\tt16.png
16,u16.png,ⵙ,s,tifinaghdataset\16\u16.png
16,w16.png,ⵙ,s,tifinaghdataset\16\w16.png
16,ww16.png,ⵙ,s,tifinaghdataset\16\ww16.png
16,y16.png,ⵙ,s,tifinaghdataset\16\y16.png
16,z16.png,ⵙ,s,tifinaghdataset\16\z16.png
16,zz16.png,ⵙ,s,tifinaghdataset\16\zz16.png
17,a17.png,ⵜ,t,tifinaghdataset\17\a17.png
17,aa17.png,ⵜ,t,tifinaghdataset\17\aa17.png
17,b17.png,ⵜ,t,tifinaghdataset\17\b17.png
17,ch17.png,ⵜ,t,tifinaghdataset\17\ch17.png
17,d17.png,ⵜ,t,tifinaghdataset\17\d17.png
17,dd17.png,ⵜ,t,tifinaghdataset\17\dd17.png
17,e17.png,ⵜ,t,tifinaghdataset\17\e17.png
17,f17.png,ⵜ,t,tifinaghdataset\17\f17.png
17,g17.png,ⵜ,t,tifinaghdataset\17\g17.png
17,gh17.png,ⵜ,t,tifinaghdataset\17\gh17.png
17,h17.png,ⵜ,t,tifinaghdataset\17\h17.png
17,hh17.png,ⵜ,t,tifinaghdataset\17\hh17.png
17,i17.png,ⵜ,t,tifinaghdataset\17\i17.png
17,j17.png,ⵜ,t,tifinaghdataset\17\j17.png
17,k17.png,ⵜ,t,tifinaghdataset\17\k17.png
17,kh17.png,ⵜ,t,tifinaghdataset\17\kh17.png
17,l17.png,ⵜ,t,tifinaghdataset\17\l17.png
17,m17.png,ⵜ,t,tifinaghdataset\17\m17.png
17,n17.png,ⵜ,t,tifinaghdataset\17\n17.png
17,q17.png,ⵜ,t,tifinaghdataset\17\q17.png
17,r17.png,ⵜ,t,tifinaghdataset\17\r17.png
17,s17.png,ⵜ,t,tifinaghdataset\17\s17.png
17,ss17.png,ⵜ,t,tifinaghdataset\17\ss17.png
17,t17.png,ⵜ,t,tifinaghdataset\17\t17.png
17,tt17.png,ⵜ,t,tifinaghdataset\17\tt17.png
17,u17.png,ⵜ,t,tifinaghdataset\17\u17.png
17,w17.png,ⵜ,t,tifinaghdataset\17\w17.png
17,ww17.png,ⵜ,t,tifinaghdataset\17\ww17.png
17,y17.png,ⵜ,t,tifinaghdataset\17\y17.png
17,z17.png,ⵜ,t,tifinaghdataset\17\z17.png
17,zz17.png,ⵜ,t,tifinaghdataset\17\zz17.png
18,a18.png,ⵓ,u,tifinaghdataset\18\a18.png
18,aa18.png,ⵓ,u,tifinaghdataset\18\aa18.png
18,b18.png,ⵓ,u,tifinaghdataset\18\b18.png
18,ch18.png,ⵓ,u,tifinaghdataset\18\ch18.png
18,d18.png,ⵓ,u,tifinaghdataset\18\d18.png
18,dd18.png,ⵓ,u,tifinaghdataset\18\dd18.png
18,e18.png,ⵓ,u,tifinaghdataset\18\e18.png
18,f18.png,ⵓ,u,tifinaghdataset\18\f18.png
18,g18.png,ⵓ,u,tifinaghdataset\18\g18.png
18,gh18.png,ⵓ,u,tifinaghdataset\18\gh18.png
18,h18.png,ⵓ,u,tifinaghdataset\18\h18.png
18,hh18.png,ⵓ,u,tifinaghdataset\18\hh18.png
18,i18.png,ⵓ,u,tifinaghdataset\18\i18.png
18,j18.png,ⵓ,u,tifinaghdataset\18\j18.png
18,k18.png,ⵓ,u,tifinaghdataset\18\k18.png
18,kh18.png,ⵓ,u,tifinaghdataset\18\kh18.png
18,l18.png,ⵓ,u,tifinaghdataset\18\l18.png
18,m18.png,ⵓ,u,tifinaghdataset\18\m18.png
18,n18.png,ⵓ,u,tifinaghdataset\18\n18.png
18,q18.png,ⵓ,u,tifinaghdataset\18\q18.png
18,r18.png,ⵓ,u,tifinaghdataset\18\r18.png
18,s18.png,ⵓ,u,tifinaghdataset\18\s18.png
18,ss18.png,ⵓ,u,tifinaghdataset\18\ss18.png
18,t18.png,ⵓ,u,tifinaghdataset\18\t18.png
18,tt18.png,ⵓ,u,tifinaghdataset\18\tt18.png
18,u18.png,ⵓ,u,tifinaghdataset\18\u18.png
18,w18.png,ⵓ,u,tifinaghdataset\18\w18.png
18,ww18.png,ⵓ,u,tifinaghdataset\18\ww18.png
18,y18.png,ⵓ,u,tifinaghdataset\18\y18.png
18,z18.png,ⵓ,u,tifinaghdataset\18\z18.png
18,zz18.png,ⵓ,u,tifinaghdataset\18\zz18.png
19,a19.png,ⵡ,w,tifinaghdataset\19\a19.png
19,aa19.png,ⵡ,w,tifinaghdataset\19\aa19.png
19,b19.png,ⵡ,w,tifinaghdataset\19\b19.png
19,ch19.png,ⵡ,w,tifinaghdataset\19\ch19.png
19,d19.png,ⵡ,w,tifinaghdataset\19\d19.png
19,dd19.png,ⵡ,w,tifinaghdataset\19\dd19.png
19,e19.png,ⵡ,w,tifinaghdataset\19\e19.png
19,f19.png,ⵡ,w,tifinaghdataset\19\f19.png
19,g19.png,ⵡ,w,tifinaghdataset\19\g19.png
19,gh19.png,ⵡ,w,tifinaghdataset\19\gh19.png
19,h19.png,ⵡ,w,tifinaghdataset\19\h19.png
19,hh19.png,ⵡ,w,tifinaghdataset\19\hh19.png
19,i19.png,ⵡ,w,tifinaghdataset\19\i19.png
19,j19.png,ⵡ,w,tifinaghdataset\19\j19.png
19,k19.png,ⵡ,w,tifinaghdataset\19\k19.png
19,kh19.png,ⵡ,w,tifinaghdataset\19\kh19.png
19,l19.png,ⵡ,w,tifinaghdataset\19\l19.png
19,m19.png,ⵡ,w,tifinaghdataset\19\m19.png
19,n19.png,ⵡ,w,tifinaghdataset\19\n19.png
19,q19.png,ⵡ,w,tifinaghdataset\19\q19.png
19,r19.png,ⵡ,w,tifinaghdataset\19\r19.png
19,s19.png,ⵡ,w,tifinaghdataset\19\s19.png
19,ss19.png,ⵡ,w,tifinaghdataset\19\ss19.png
19,t19.png,ⵡ,w,tifinaghdataset\19\t19.png
19,tt19.png,ⵡ,w,tifinaghdataset\19\tt19.png
19,u19.png,ⵡ,w,tifinaghdataset\19\u19.png
19,w19.png,ⵡ,w,tifinaghdataset\19\w19.png
19,ww19.png,ⵡ,w,tifinaghdataset\19\ww19.png
19,y19.png,ⵡ,w,tifinaghdataset\19\y19.png
19,z19.png,ⵡ,w,tifinaghdataset\19\z19.png
19,zz19.png,ⵡ,w,tifinaghdataset\19\zz19.png
20,a20.png,ⵅ,kh,tifinaghdataset\20\a20.png
20,aa20.png,ⵅ,kh,tifinaghdataset\20\aa20.png
20,b20.png,ⵅ,kh,tifinaghdataset\20\b20.png
20,ch20.png,ⵅ,kh,tifinaghdataset\20\ch20.png
20,d20.png,ⵅ,kh,tifinaghdataset\20\d20.png
20,dd20.png,ⵅ,kh,tifinaghdataset\20\dd20.png
20,e20.png,ⵅ,kh,tifinaghdataset\20\e20.png
20,f20.png,ⵅ,kh,tifinaghdataset\20\f20.png
20,g20.png,ⵅ,kh,tifinaghdataset\20\g20.png
20,gh20.png,ⵅ,kh,tifinaghdataset\20\gh20.png
20,h20.png,ⵅ,kh,tifinaghdataset\20\h20.png
20,hh20.png,ⵅ,kh,tifinaghdataset\20\hh20.png
20,i20.png,ⵅ,kh,tifinaghdataset\20\i20.png
20,j20.png,ⵅ,kh,tifinaghdataset\20\j20.png
20,k20.png,ⵅ,kh,tifinaghdataset\20\k20.png
20,kh20.png,ⵅ,kh,tifinaghdataset\20\kh20.png
20,l20.png,ⵅ,kh,tifinaghdataset\20\l20.png
20,m20.png,ⵅ,kh,tifinaghdataset\20\m20.png
20,n20.png,ⵅ,kh,tifinaghdataset\20\n20.png
20,q20.png,ⵅ,kh,tifinaghdataset\20\q20.png
20,r20.png,ⵅ,kh,tifinaghdataset\20\r20.png
20,s20.png,ⵅ,kh,tifinaghdataset\20\s20.png
20,ss20.png,ⵅ,kh,tifinaghdataset\20\ss20.png
20,t20.png,ⵅ,kh,tifinaghdataset\20\t20.png
20,tt20.png,ⵅ,kh,tifinaghdataset\20\tt20.png
20,u20.png,ⵅ,kh,tifinaghdataset\20\u20.png
20,w20.png,ⵅ,kh,tifinaghdataset\20\w20.png
20,ww20.png,ⵅ,kh,tifinaghdataset\20\ww20.png
20,y20.png,ⵅ,kh,tifinaghdataset\20\y20.png
20,z20.png,ⵅ,kh,tifinaghdataset\20\z20.png
20,zz20.png,ⵅ,kh,tifinaghdataset\20\zz20.png
21,a21.png,ⵢ,y,tifinaghdataset\21\a21.png
21,aa21.png,ⵢ,y,tifinaghdataset\21\aa21.png
21,b21.png,ⵢ,y,tifinaghdataset\21\b21.png
21,ch21.png,ⵢ,y,tifinaghdataset\21\ch21.png
21,d21.png,ⵢ,y,tifinaghdataset\21\d21.png
21,dd21.png,ⵢ,y,tifinaghdataset\21\dd21.png
21,e21.png,ⵢ,y,tifinaghdataset\21\e21.png
21,f21.png,ⵢ,y,tifinaghdataset\21\f21.png
21,g21.png,ⵢ,y,tifinaghdataset\21\g21.png
21,gh21.png,ⵢ,y,tifinaghdataset\21\gh21.png
21,h21.png,ⵢ,y,tifinaghdataset\21\h21.png
21,hh21.png,ⵢ,y,tifinaghdataset\21\hh21.png
21,i21.png,ⵢ,y,tifinaghdataset\21\i21.png
21,j21.png,ⵢ,y,tifinaghdataset\21\j21.png
21,k21.png,ⵢ,y,tifinaghdataset\21\k21.png
21,kh21.png,ⵢ,y,tifinaghdataset\21\kh21.png
21,l21.png,ⵢ,y,tifinaghdataset\21\l21.png
21,m21.png,ⵢ,y,tifinaghdataset\21\m21.png
21,n21.png,ⵢ,y,tifinaghdataset\21\n21.png
21,q21.png,ⵢ,y,tifinaghdataset\21\q21.png
21,r21.png,ⵢ,y,tifinaghdataset\21\r21.png
21,s21.png,ⵢ,y,tifinaghdataset\21\s21.png
21,ss21.png,ⵢ,y,tifinaghdataset\21\ss21.png
21,t21.png,ⵢ,y,tifinaghdataset\21\t21.png
21,tt21.png,ⵢ,y,tifinaghdataset\21\tt21.png
21,u21.png,ⵢ,y,tifinaghdataset\21\u21.png
21,w21.png,ⵢ,y,tifinaghdataset\21\w21.png
21,ww21.png,ⵢ,y,tifinaghdataset\21\ww21.png
21,y21.png,ⵢ,y,tifinaghdataset\21\y21.png
21,z21.png,ⵢ,y,tifinaghdataset\21\z21.png
21,zz21.png,ⵢ,y,tifinaghdataset\21\zz21.png
22,a22.png,ⵣ,z,tifinaghdataset\22\a22.png
22,aa22.png,ⵣ,z,tifinaghdataset\22\aa22.png
22,b22.png,ⵣ,z,tifinaghdataset\22\b22.png
22,ch22.png,ⵣ,z,tifinaghdataset\22\ch22.png
22,d22.png,ⵣ,z,tifinaghdataset\22\d22.png
22,dd22.png,ⵣ,z,tifinaghdataset\22\dd22.png
22,e22.png,ⵣ,z,tifinaghdataset\22\e22.png
22,f22.png,ⵣ,z,tifinaghdataset\22\f22.png
22,g22.png,ⵣ,z,tifinaghdataset\22\g22.png
22,gh22.png,ⵣ,z,tifinaghdataset\22\gh22.png
22,h22.png,ⵣ,z,tifinaghdataset\22\h22.png
22,hh22.png,ⵣ,z,tifinaghdataset\22\hh22.png
22,i22.png,ⵣ,z,tifinaghdataset\22\i22.png
22,j22.png,ⵣ,z,tifinaghdataset\22\j22.png
22,k22.png,ⵣ,z,tifinaghdataset\22\k22.png
22,kh22.png,ⵣ,z,tifinaghdataset\22\kh22.png
22,l22.png,ⵣ,z,tifinaghdataset\22\l22.png
22,m22.png,ⵣ,z,tifinaghdataset\22\m22.png
22,n22.png,ⵣ,z,tifinaghdataset\22\n22.png
22,q22.png,ⵣ,z,tifinaghdataset\22\q22.png
22,r22.png,ⵣ,z,tifinaghdataset\22\r22.png
22,s22.png,ⵣ,z,tifinaghdataset\22\s22.png
22,ss22.png,ⵣ,z,tifinaghdataset\22\ss22.png
22,t22.png,ⵣ,z,tifinaghdataset\22\t22.png
22,tt22.png,ⵣ,z,tifinaghdataset\22\tt22.png
22,u22.png,ⵣ,z,tifinaghdataset\22\u22.png
22,w22.png,ⵣ,z,tifinaghdataset\22\w22.png
22,ww22.png,ⵣ,z,tifinaghdataset\22\ww22.png
22,y22.png,ⵣ,z,tifinaghdataset\22\y22.png
22,z22.png,ⵣ,z,tifinaghdataset\22\z22.png
22,zz22.png,ⵣ,z,tifinaghdataset\22\zz22.png
23,a23.png,ⵃ,ḥ,tifinaghdataset\23\a23.png
23,aa23.png,ⵃ,ḥ,tifinaghdataset\23\aa23.png
23,b23.png,ⵃ,ḥ,tifinaghdataset\23\b23.png
23,ch23.png,ⵃ,ḥ,tifinaghdataset\23\ch23.png
23,d23.png,ⵃ,ḥ,tifinaghdataset\23\d23.png
23,dd23.png,ⵃ,ḥ,tifinaghdataset\23\dd23.png
23,e23.png,ⵃ,ḥ,tifinaghdataset\23\e23.png
23,f23.png,ⵃ,ḥ,tifinaghdataset\23\f23.png
23,g23.png,ⵃ,ḥ,tifinaghdataset\23\g23.png
23,gh23.png,ⵃ,ḥ,tifinaghdataset\23\gh23.png
23,h23.png,ⵃ,ḥ,tifinaghdataset\23\h23.png
23,hh23.png,ⵃ,ḥ,tifinaghdataset\23\hh23.png
23,i23.png,ⵃ,ḥ,tifinaghdataset\23\i23.png
23,j23.png,ⵃ,ḥ,tifinaghdataset\23\j23.png
23,k23.png,ⵃ,ḥ,tifinaghdataset\23\k23.png
23,kh23.png,ⵃ,ḥ,tifinaghdataset\23\kh23.png
23,l23.png,ⵃ,ḥ,tifinaghdataset\23\l23.png
23,m23.png,ⵃ,ḥ,tifinaghdataset\23\m23.png
23,n23.png,ⵃ,ḥ,tifinaghdataset\23\n23.png
23,q23.png,ⵃ,ḥ,tifinaghdataset\23\q23.png
23,r23.png,ⵃ,ḥ,tifinaghdataset\23\r23.png
23,s23.png,ⵃ,ḥ,tifinaghdataset\23\s23.png
23,ss23.png,ⵃ,ḥ,tifinaghdataset\23\ss23.png
23,t23.png,ⵃ,ḥ,tifinaghdataset\23\t23.png
23,tt23.png,ⵃ,ḥ,tifinaghdataset\23\tt23.png
23,u23.png,ⵃ,ḥ,tifinaghdataset\23\u23.png
23,w23.png,ⵃ,ḥ,tifinaghdataset\23\w23.png
23,ww23.png,ⵃ,ḥ,tifinaghdataset\23\ww23.png
23,y23.png,ⵃ,ḥ,tifinaghdataset\23\y23.png
23,z23.png,ⵃ,ḥ,tifinaghdataset\23\z23.png
23,zz23.png,ⵃ,ḥ,tifinaghdataset\23\zz23.png
24,a24.png,ⵚ,ṣ,tifinaghdataset\24\a24.png
24,aa24.png,ⵚ,ṣ,tifinaghdataset\24\aa24.png
24,b24.png,ⵚ,ṣ,tifinaghdataset\24\b24.png
24,ch24.png,ⵚ,ṣ,tifinaghdataset\24\ch24.png
24,d24.png,ⵚ,ṣ,tifinaghdataset\24\d24.png
24,dd24.png,ⵚ,ṣ,tifinaghdataset\24\dd24.png
24,e24.png,ⵚ,ṣ,tifinaghdataset\24\e24.png
24,f24.png,ⵚ,ṣ,tifinaghdataset\24\f24.png
24,g24.png,ⵚ,ṣ,tifinaghdataset\24\g24.png
24,gh24.png,ⵚ,ṣ,tifinaghdataset\24\gh24.png
24,h24.png,ⵚ,ṣ,tifinaghdataset\24\h24.png
24,hh24.png,ⵚ,ṣ,tifinaghdataset\24\hh24.png
24,i24.png,ⵚ,ṣ,tifinaghdataset\24\i24.png
24,j24.png,ⵚ,ṣ,tifinaghdataset\24\j24.png
24,k24.png,ⵚ,ṣ,tifinaghdataset\24\k24.png
24,kh24.png,ⵚ,ṣ,tifinaghdataset\24\kh24.png
24,l24.png,ⵚ,ṣ,tifinaghdataset\24\l24.png
24,m24.png,ⵚ,ṣ,tifinaghdataset\24\m24.png
24,n24.png,ⵚ,ṣ,tifinaghdataset\24\n24.png
24,q24.png,ⵚ,ṣ,tifinaghdataset\24\q24.png
24,r24.png,ⵚ,ṣ,tifinaghdataset\24\r24.png
24,s24.png,ⵚ,ṣ,tifinaghdataset\24\s24.png
24,ss24.png,ⵚ,ṣ,tifinaghdataset\24\ss24.png
24,t24.png,ⵚ,ṣ,tifinaghdataset\24\t24.png
24,tt24.png,ⵚ,ṣ,tifinaghdataset\24\tt24.png
24,u24.png,ⵚ,ṣ,tifinaghdataset\24\u24.png
24,w24.png,ⵚ,ṣ,tifinaghdataset\24\w24.png
24,ww24.png,ⵚ,ṣ,tifinaghdataset\24\ww24.png
24,y24.png,ⵚ,ṣ,tifinaghdataset\24\y24.png
24,z24.png,ⵚ,ṣ,tifinaghdataset\24\z24.png
24,zz24.png,ⵚ,ṣ,tifinaghdataset\24\zz24.png
25,a25.png,ⴹ,ḍ,tifinaghdataset\25\a25.png
25,aa25.png,ⴹ,ḍ,tifinaghdataset\25\aa25.png
25,b25.png,ⴹ,ḍ,tifinaghdataset\25\b25.png
25,ch25.png,ⴹ,ḍ,tifinaghdataset\25\ch25.png
25,d25.png,ⴹ,ḍ,tifinaghdataset\25\d25.png
25,dd25.png,ⴹ,ḍ,tifinaghdataset\25\dd25.png
25,e25.png,ⴹ,ḍ,tifinaghdataset\25\e25.png
25,f25.png,ⴹ,ḍ,tifinaghdataset\25\f25.png
25,g25.png,ⴹ,ḍ,tifinaghdataset\25\g25.png
25,gh25.png,ⴹ,ḍ,tifinaghdataset\25\gh25.png
25,h25.png,ⴹ,ḍ,tifinaghdataset\25\h25.png
25,hh25.png,ⴹ,ḍ,tifinaghdataset\25\hh25.png
25,i25.png,ⴹ,ḍ,tifinaghdataset\25\i25.png
25,j25.png,ⴹ,ḍ,tifinaghdataset\25\j25.png
25,k25.png,ⴹ,ḍ,tifinaghdataset\25\k25.png
25,kh25.png,ⴹ,ḍ,tifinaghdataset\25\kh25.png
25,l25.png,ⴹ,ḍ,tifinaghdataset\25\l25.png
25,m25.png,ⴹ,ḍ,tifinaghdataset\25\m25.png
25,n25.png,ⴹ,ḍ,tifinaghdataset\25\n25.png
25,q25.png,ⴹ,ḍ,tifinaghdataset\25\q25.png
25,r25.png,ⴹ,ḍ,tifinaghdataset\25\r25.png
25,s25.png,ⴹ,ḍ,tifinaghdataset\25\s25.png
25,ss25.png,ⴹ,ḍ,tifinaghdataset\25\ss25.png
25,t25.png,ⴹ,ḍ,tifinaghdataset\25\t25.png
25,tt25.png,ⴹ,ḍ,tifinaghdataset\25\tt25.png
25,u25.png,ⴹ,ḍ,tifinaghdataset\25\u25.png
25,w25.png,ⴹ,ḍ,tifinaghdataset\25\w25.png
25,ww25.png,ⴹ,ḍ,tifinaghdataset\25\ww25.png
25,y25.png,ⴹ,ḍ,tifinaghdataset\25\y25.png
25,z25.png,ⴹ,ḍ,tifinaghdataset\25\z25.png
25,zz25.png,ⴹ,ḍ,tifinaghdataset\25\zz25.png
26,a26.png,ⵟ,ṭ,tifinaghdataset\26\a26.png
26,aa26.png,ⵟ,ṭ,tifinaghdataset\26\aa26.png
26,b26.png,ⵟ,ṭ,tifinaghdataset\26\b26.png
26,ch26.png,ⵟ,ṭ,tifinaghdataset\26\ch26.png
26,d26.png,ⵟ,ṭ,tifinaghdataset\26\d26.png
26,dd26.png,ⵟ,ṭ,tifinaghdataset\26\dd26.png
26,e26.png,ⵟ,ṭ,tifinaghdataset\26\e26.png
26,f26.png,ⵟ,ṭ,tifinaghdataset\26\f26.png
26,g26.png,ⵟ,ṭ,tifinaghdataset\26\g26.png
26,gh26.png,ⵟ,ṭ,tifinaghdataset\26\gh26.png
26,h26.png,ⵟ,ṭ,tifinaghdataset\26\h26.png
26,hh26.png,ⵟ,ṭ,tifinaghdataset\26\hh26.png
26,i26.png,ⵟ,ṭ,tifinaghdataset\26\i26.png
26,j26.png,ⵟ,ṭ,tifinaghdataset\26\j26.png
26,k26.png,ⵟ,ṭ,tifinaghdataset\26\k26.png
26,kh26.png,ⵟ,ṭ,tifinaghdataset\26\kh26.png
26,l26.png,ⵟ,ṭ,tifinaghdataset\26\l26.png
26,m26.png,ⵟ,ṭ,tifinaghdataset\26\m26.png
26,n26.png,ⵟ,ṭ,tifinaghdataset\26\n26.png
26,q26.png,ⵟ,ṭ,tifinaghdataset\26\q26.png
26,r26.png,ⵟ,ṭ,tifinaghdataset\26\r26.png
26,s26.png,ⵟ,ṭ,tifinaghdataset\26\s26.png
26,ss26.png,ⵟ,ṭ,tifinaghdataset\26\ss26.png
26,t26.png,ⵟ,ṭ,tifinaghdataset\26\t26.png
26,tt26.png,ⵟ,ṭ,tifinaghdataset\26\tt26.png
26,u26.png,ⵟ,ṭ,tifinaghdataset\26\u26.png
26,w26.png,ⵟ,ṭ,tifinaghdataset\26\w26.png
26,ww26.png,ⵟ,ṭ,tifinaghdataset\26\ww26.png
26,y26.png,ⵟ,ṭ,tifinaghdataset\26\y26.png
26,z26.png,ⵟ,ṭ,tifinaghdataset\26\z26.png
26,zz26.png,ⵟ,ṭ,tifinaghdataset\26\zz26.png
27,a27.png,ⵄ,ɛ,tifinaghdataset\27\a27.png
27,aa27.png,ⵄ,ɛ,tifinaghdataset\27\aa27.png
27,b27.png,ⵄ,ɛ,tifinaghdataset\27\b27.png
27,ch27.png,ⵄ,ɛ,tifinaghdataset\27\ch27.png
27,d27.png,ⵄ,ɛ,tifinaghdataset\27\d27.png
27,dd27.png,ⵄ,ɛ,tifinaghdataset\27\dd27.png
27,e27.png,ⵄ,ɛ,tifinaghdataset\27\e27.png
27,f27.png,ⵄ,ɛ,tifinaghdataset\27\f27.png
27,g27.png,ⵄ,ɛ,tifinaghdataset\27\g27.png
27,gh27.png,ⵄ,ɛ,tifinaghdataset\27\gh27.png
27,h27.png,ⵄ,ɛ,tifinaghdataset\27\h27.png
27,hh27.png,ⵄ,ɛ,tifinaghdataset\27\hh27.png
27,i27.png,ⵄ,ɛ,tifinaghdataset\27\i27.png
27,j27.png,ⵄ,ɛ,tifinaghdataset\27\j27.png
27,k27.png,ⵄ,ɛ,tifinaghdataset\27\k27.png
27,kh27.png,ⵄ,ɛ,tifinaghdataset\27\kh27.png
27,l27.png,ⵄ,ɛ,tifinaghdataset\27\l27.png
27,m27.png,ⵄ,ɛ,tifinaghdataset\27\m27.png
27,n27.png,ⵄ,ɛ,tifinaghdataset\27\n27.png
27,q27.png,ⵄ,ɛ,tifinaghdataset\27\q27.png
27,r27.png,ⵄ,ɛ,tifinaghdataset\27\r27.png
27,s27.png,ⵄ,ɛ,tifinaghdataset\27\s27.png
27,ss27.png,ⵄ,ɛ,tifinaghdataset\27\ss27.png
27,t27.png,ⵄ,ɛ,tifinaghdataset\27\t27.png
27,tt27.png,ⵄ,ɛ,tifinaghdataset\27\tt27.png
27,u27.png,ⵄ,ɛ,tifinaghdataset\27\u27.png
27,w27.png,ⵄ,ɛ,tifinaghdataset\27\w27.png
27,ww27.png,ⵄ,ɛ,tifinaghdataset\27\ww27.png
27,y27.png,ⵄ,ɛ,tifinaghdataset\27\y27.png
27,z27.png,ⵄ,ɛ,tifinaghdataset\27\z27.png
